ZIP,date_coe,STREET_NO,STREET_DIR,STREET,STREET_TYP,unit_no,Prop_type
97209,05/15/2012,333,NW,9TH,AVE,902,Resid
97213,05/15/2012,2230,NE,60TH,AVE,NULL,Resid
97213,05/15/2012,6630,NE,DAVIS,ST,NULL,Resid
97220,05/15/2012,400,NE,100TH,AVE,105,Resid
97220,05/15/2012,9817,NE,IRVING,ST,218,Resid
97230,05/15/2012,2342,NE,149TH,AVE,NULL,Resid
97230,05/15/2012,16116,NE,STANTON,ST,NULL,Resid
97233,05/15/2012,17161,SE,Alder,ST,NULL,Resid
97236,05/15/2012,3201,SE,140TH,AVE,NULL,Resid
97239,05/15/2012,4926,SW,CORBETT,AVE,501,Resid
97239,05/15/2012,5933,SW,HOOD,AVE,NULL,Resid
97239,05/15/2012,3265,SW,SHERWOOD,PL,NULL,Resid
97024,05/16/2012,21100,NE,SANDY,BLVD,58,Resid
97030,05/16/2012,1951,NW,18TH,ST,NULL,Resid
97080,05/16/2012,28848,SE,ORIENT,DR,NULL,Resid
97203,05/16/2012,6115,N,OBERLIN,ST,NULL,Resid
97203,05/16/2012,7011,N,TRUMBULL,AVE,NULL,Resid
97209,05/16/2012,1135,NW,IRVING,ST,NULL,Resid
97212,05/16/2012,3937,NE,14TH,AVE,NULL,Resid
97215,05/16/2012,7831,SE,SHERMAN,ST,NULL,Resid
97216,05/16/2012,1919,SE,94TH,AVE,NULL,Resid
97217,05/16/2012,1455,N,Killingsworth,ST,219,Resid
97232,05/16/2012,939,NE,31ST,AVE,NULL,Resid
97233,05/16/2012,15136,SE,YAMHILL,ST,NULL,Resid
97236,05/16/2012,13552,SE,CLAYBOURNE,ST,NULL,Resid
97236,05/16/2012,14107,SE,STEELE,ST,NULL,Resid
97019,05/17/2012,48117,E,HISTORIC COLUMBIA RI,HWY,NULL,Resid
97202,05/17/2012,4013,SE,CORA,ST,NULL,Resid
97205,05/17/2012,1005,SW,PARK,AVE,502,Resid
97206,05/17/2012,3636,SE,73RD,AVE,NULL,Resid
97211,05/17/2012,4439,NE,34TH,AVE,NULL,Resid
97212,05/17/2012,2147,NE,RIDGEWOOD,DR,NULL,Resid
97217,05/17/2012,822,N,WINCHELL,ST,NULL,Resid
97229,05/17/2012,2530,NW,MARSDEN,PL,NULL,Resid
97230,05/17/2012,15931,NE,HANCOCK,ST,NULL,Resid
97232,05/17/2012,1761,NE,CLACKAMAS,ST,NULL,Resid
97266,05/17/2012,10336,SE,INSLEY,ST,NULL,Resid
97080,05/18/2012,1892,SE,CONDOR,AVE,NULL,Resid
97203,05/18/2012,8817,N,DWIGHT,AVE,NULL,Resid
97203,05/18/2012,7120,N,POLK,AVE,NULL,Resid
97206,05/18/2012,3528,SE,62ND,AVE,NULL,Resid
97206,05/18/2012,7022,SE,mall,ST,NULL,Resid
97209,05/18/2012,1125,NW,9TH,AVE,330,Resid
97209,05/18/2012,1410,NW,KEARNEY,ST,616,Resid
97210,05/18/2012,2351,NW,WESTOVER,RD,516,Resid
97214,05/18/2012,2046,SE,28TH,PL,NULL,Resid
97221,05/18/2012,1500,SW,SKYLINE,BLVD,15,Resid
97229,05/18/2012,3149,NW,MILLER,RD,NULL,Resid
97230,05/18/2012,14859,NE,SACRAMENTO,ST,132,Resid
97233,05/18/2012,12410,SE,CARUTHERS,ST,NULL,Resid
97236,05/18/2012,3610,SE,141ST,AVE,NULL,Resid
97202,05/21/2012,6015,SE,17TH,AVE,NULL,Resid
97209,05/21/2012,420,NW,11TH,AVE,1103,Resid
97214,05/21/2012,3431,SE,Harrison,ST,NULL,Resid
97215,05/21/2012,8017,SE,TAYLOR,CT,NULL,Resid
97217,05/21/2012,2525,N,KILLINGSWORTH,ST,306,Resid
97230,05/21/2012,4234,NE,125TH,PL,NULL,Resid
97230,05/21/2012,14811,NE,JEWELL,ST,NULL,Resid
97232,05/21/2012,1815,NE,MULTNOMAH,ST,NULL,Resid
97266,05/21/2012,10561,SE,DIVISION,ST,NULL,Comm
97035,05/22/2012,330,NULL,CERVANTES,CIR,13-C,Resid
97080,05/22/2012,2739,SW,17TH,PL,NULL,Resid
97080,05/22/2012,615,SE,7TH,ST,NULL,Resid
97206,05/22/2012,3116,SE,80TH,AVE,NULL,Resid
97209,05/22/2012,1030,NW,12TH,AVE,532,Resid
97212,05/22/2012,627,NE,GRAHAM,ST,NULL,Resid
97212,05/22/2012,2010,NE,HANCOCK,ST,NULL,Resid
97214,05/22/2012,2237,SE,32ND,AVE,NULL,Resid
97229,05/22/2012,9916,NW,DURRETT,ST,NULL,Resid
97230,05/22/2012,15420,NE,KNOTT,ST,15,Resid
97266,05/22/2012,10320,SE,MITCHELL,ST,NULL,Resid
97203,05/23/2012,7915,N,HUDSON,ST,NULL,Resid
97206,05/23/2012,5730,SE,CENTER,ST,NULL,Resid
97206,05/23/2012,6136,SE,GLADSTONE,ST,NULL,Resid
97209,05/23/2012,1030,NW,12TH,AVE,505,Resid
97211,05/23/2012,1925,NE,CRAMER,ST,NULL,Resid
97220,05/23/2012,4402,NE,112TH,AVE,NULL,Resid
97229,05/23/2012,2620,NW,HOLLOWAY,DR,NULL,Resid
97203,05/24/2012,9455,N,TIOGA,AVE,NULL,Resid
97209,05/24/2012,1025,NW,COUCH,ST,1119,Resid
97216,05/24/2012,11633,SE,LINCOLN,CT,NULL,Resid
97219,05/24/2012,8023,SW,36TH,AVE,NULL,Resid
97219,05/24/2012,8837,SW,36TH,AVE,NULL,Resid
97219,05/24/2012,10175,SW,BARBUR,BLVD,NULL,Comm
97220,05/24/2012,8324,NE,SCHUYLER,ST,NULL,Resid
97233,05/24/2012,712,SE,174TH,AVE,NULL,Resid
97239,05/24/2012,2406,SW,NEBRASKA,ST,NULL,Resid
97080,05/25/2012,4440,SE,WELCH,RD,NULL,Resid
97201,05/25/2012,1616,SW,HARBOR,WAY,NULL,Resid
97203,05/25/2012,8216,N,EDISON,ST,2,Resid
97206,05/25/2012,7810,SE,66TH,PL,NULL,Resid
97206,05/25/2012,5620,SE,LAFAYETTE,ST,NULL,Resid
97209,05/25/2012,820,NW,12TH,AVE,318,Resid
97209,05/25/2012,820,NW,12TH,AVE,614,Resid
97211,05/25/2012,4306,NE,35TH,AVE,NULL,Resid
97211,05/25/2012,1760,NE,DEKUM,ST,NULL,Comm
97211,05/25/2012,3607,NE,SIMPSON,ST,NULL,Resid
97213,05/25/2012,3345,NE,80TH,AVE,NULL,Resid
97219,05/25/2012,6235,SW,NEVADA,CT,NULL,Resid
97219,05/25/2012,1207,SW,NEVADA,ST,NULL,Resid
97219,05/25/2012,11100,SW,RIVERWOOD,RD,NULL,Resid
97230,05/25/2012,16211,NE,EVERETT,CT,NULL,Resid
97266,05/25/2012,8409,SE,FLAVEL,ST,NULL,Resid
97080,05/29/2012,5836,SE,WELCH,RD,NULL,Resid
97203,05/29/2012,6918,N,LEONARD,ST,NULL,Resid
97206,05/29/2012,2704,SE,66TH,AVE,NULL,Resid
97206,05/29/2012,2720,SE,66TH,AVE,NULL,Resid
97206,05/29/2012,3111,SE,73RD,AVE,NULL,Resid
97209,05/29/2012,1001,NW,LOVEJOY,ST,408,Resid
97212,05/29/2012,3810,NE,28TH,AVE,NULL,Resid
97215,05/29/2012,1933,SE,45TH,AVE,NULL,Resid
97266,05/29/2012,10314,SE,KNIGHT,ST,NULL,Resid
97203,05/30/2012,8630,N,OLYMPIA,ST,NULL,Resid
97210,05/30/2012,742,NW,WESTOVER,SQ,NULL,Resid
97220,05/30/2012,8325,NE,EUGENE,ST,NULL,Resid
97230,05/30/2012,15924,NE,FREMONT,ST,47,Resid
97232,05/30/2012,1763,NE,CLACKAMAS,ST,NULL,Resid
97233,05/30/2012,12434,SE,CARUTHERS,ST,NULL,Resid
97266,05/30/2012,4928,SE,109th,AVE,NULL,Resid
97030,05/31/2012,1055,SE,223,AVE,NULL,Resid
97035,05/31/2012,47,NULL,EAGLE CREST,DR,4,Resid
97080,05/31/2012,3197,SW,16TH,CIR,NULL,Resid
97080,05/31/2012,795,SE,VISTA,AVE,NULL,Resid
97202,05/31/2012,3424,SE,TIBBETTS,ST,NULL,Resid
97206,05/31/2012,6411,SE,80TH,AVE,NULL,Resid
97206,05/31/2012,4233,SE,LEXINGTON,ST,NULL,Resid
97209,05/31/2012,1255,NW,9TH,AVE,519,Resid
97209,05/31/2012,949,NW,OVERTON,NULL,1409,Resid
97211,05/31/2012,5827,NE,32ND,AVE,NULL,Resid
97211,05/31/2012,2730,NE,PRESCOTT,ST,NULL,Resid
97212,05/31/2012,3823,NE,36TH,AVE,NULL,Resid
97213,05/31/2012,5916,NE,ALTON,ST,NULL,Resid
97215,05/31/2012,7236,SE,Taylor,ST,NULL,Resid
97217,05/31/2012,1605,N,KILLINGSWORTH,ST,NULL,Resid
97220,05/31/2012,747,NE,93RD,AVE,NULL,Resid
97229,05/31/2012,2341,NW,BREWER,LN,NULL,Resid
97230,05/31/2012,18557,NE,DAVIS,ST,NULL,Resid
97236,05/31/2012,6138,SE,122ND,AVE,NULL,Resid
97239,05/31/2012,3443,SW,DOSCHVIEW,CT,NULL,Resid
97266,05/31/2012,4409,SE,107TH,AVE,NULL,Resid
97201,06/01/2012,2211,SW,1ST,AVE,1005,Resid
97203,06/01/2012,6846,N,SWIFT,ST,NULL,Resid
97205,06/01/2012,1221,SW,10TH,AVE,1304,Resid
97206,06/01/2012,4104,SE,42ND,AVE,NULL,Resid
97209,06/01/2012,949,NW,OVERTON,NULL,1012,Resid
97212,06/01/2012,3278,NE,ALAMEDA,ST,NULL,Resid
97217,06/01/2012,2400,N,ALBERTA,ST,NULL,Resid
97217,06/01/2012,7233,N,DENVER,AVE,NULL,Resid
97217,06/01/2012,12400,N,SOUTH SHORE,AVE,NULL,Resid
97219,06/01/2012,535,SW,COLONY,DR,NULL,Resid
97220,06/01/2012,10916,NE,WYGANT,ST,NULL,Resid
97230,06/01/2012,2353,NE,152ND,PL,NULL,Resid
97230,06/01/2012,15820,NE,RUSSELL,ST,NULL,Resid
97233,06/01/2012,12615,SE,MAIN,ST,NULL,Resid
97236,06/01/2012,12614,SE,MALL,ST,NULL,Resid
97239,06/01/2012,245,SW,NEBRASKA,ST,NULL,Resid
97266,06/01/2012,4640,SE,87TH,AVE,NULL,Resid
97080,06/04/2012,6306,SE,31ST,TER,NULL,Resid
97201,06/04/2012,2211,SW,1ST,AVE,403,Resid
97201,06/04/2012,3121,SW,UPPER,DR,NULL,Resid
97209,06/04/2012,333,NW,9TH,AVE,811,Resid
97209,06/04/2012,1420,NW,LOVEJOY,ST,412,Resid
97214,06/04/2012,2334,SE,OAK,ST,NULL,Resid
97080,06/05/2012,1521,SE,Kelly A,AVE,NULL,Resid
97203,06/05/2012,8924,N,CLARENDON,AVE,NULL,Resid
97203,06/05/2012,7702,N,COLUMBIA,BLVD,NULL,Resid
97203,06/05/2012,6742,N,RICHMOND,AVE,NULL,Resid
97206,06/05/2012,6317,SE,65TH,AVE,NULL,Resid
97209,06/05/2012,1130,NW,12TH,AVE,108,Resid
97217,06/05/2012,3435,N,BRYANT,ST,NULL,Resid
97219,06/05/2012,3632,SW,BAIRD,ST,6,Resid
97221,06/05/2012,3838,SW,SCHOLLS FERRY,RD,NULL,Resid
97060,06/06/2012,235,SE,DORA,ST,NULL,Resid
97203,06/06/2012,6729,N,FISKE,AVE,NULL,Resid
97206,06/06/2012,8107,SE,MALDEN,CT,NULL,Resid
97209,06/06/2012,930,NW,NAITO,PKWY,K-11,Resid
97211,06/06/2012,4807,NE,32ND,PL,NULL,Resid
97213,06/06/2012,3725,NE,81ST,AVE,NULL,Resid
97214,06/06/2012,2049,SE,MAIN,ST,NULL,Resid
97220,06/06/2012,8706,NE,SUMNER,ST,NULL,Resid
97229,06/06/2012,2530,NW,MILLER,RD,#23,Resid
97230,06/06/2012,1002,NE,122ND,AVE,NULL,Comm
97236,06/06/2012,12354,SE,HOLGATE,BLVD,7,Resid
97019,06/07/2012,180,SE,RED ELDER,DR,NULL,Resid
97202,06/07/2012,5805,SE,20TH,AVE,NULL,Resid
97203,06/07/2012,4789,N,AMHERST,ST,NULL,Resid
97206,06/07/2012,5504,SE,MALDEN,ST,NULL,Resid
97210,06/07/2012,2533,NW,MARSHALL,ST,100,Resid
97232,06/07/2012,2105,NE,EVERETT,ST,8,Resid
97239,06/07/2012,5250,SW,LANDING,DR,5:00 AM,Resid
97266,06/07/2012,5529,SE,102ND,AVE,NULL,Resid
97266,06/07/2012,4209,SE,89TH,AVE,NULL,Resid
97202,06/08/2012,8063,SE,17TH,AVE,NULL,Comm
97206,06/08/2012,4310,SE,65TH,AVE,NULL,Resid
97209,06/08/2012,949,NW,OVERTON,NULL,312,Resid
97210,06/08/2012,2661,NW,LOVEJOY,ST,NULL,Resid
97216,06/08/2012,8534,SE,MILL,ST,NULL,Resid
97220,06/08/2012,3431,NE,FREMONT,DR,NULL,Resid
97230,06/08/2012,13943,NE,FREMONT,CT,NULL,Resid
97233,06/08/2012,2140,SE,162ND,AVE,NULL,Resid
97239,06/08/2012,841,SW,GAINES,ST,512,Resid
97060,06/11/2012,23919,NE,GLISAN,ST,NULL,Resid
97202,06/11/2012,6221,SE,17TH,AVE,NULL,Resid
97206,06/11/2012,2650,SE,49TH,AVE,NULL,Resid
97206,06/11/2012,2798,SE,81ST,AVE,NULL,Resid
97206,06/11/2012,7424,SE,HENDERSON,ST,NULL,Resid
97229,06/11/2012,1927,NW,JASMINE,LN,NULL,Resid
97230,06/11/2012,14859,NE,SACRAMENTO,ST,133,Resid
97056,06/12/2012,27448,NW,St. Helens Rd,NULL,470,Resid
97201,06/12/2012,3042,SW,NOTTINGHAM,DR,NULL,Resid
97202,06/12/2012,3816,SE,28TH,AVE,NULL,Resid
97209,06/12/2012,1926,W,BURNSIDE,ST,1301,Resid
97211,06/12/2012,5924,NE,29TH,AVE,NULL,Resid
97211,06/12/2012,4206,NE,9TH,AVE,NULL,Resid
97214,06/12/2012,1707,SE,31ST,AVE,NULL,Resid
97214,06/12/2012,637,SE,HARRISON,ST,NULL,Comm
97214,06/12/2012,637,SE,HARRISON,ST,NULL,Resid
97233,06/12/2012,16707,SE,STEPHENS,ST,NULL,Resid
97213,06/13/2012,5926,NE,ALTON,ST,NULL,Resid
97217,06/13/2012,4615,N,MONTANA,AVE,NULL,Resid
97217,06/13/2012,8240,N,MONTANA,AVE,NULL,Resid
97236,06/13/2012,3512,SE,156TH,AVE,NULL,Resid
97236,06/13/2012,2716,SE,160TH,AVE,NULL,Resid
97239,06/13/2012,3570,SW,RIVER,PKWY,1813,Resid
97060,06/14/2012,1496,SE,ALTHAUS,DR,NULL,Resid
97201,06/14/2012,1500,SW,11TH,AVE,1603,Resid
97201,06/14/2012,1535,SW,CLAY,ST,324,Resid
97202,06/14/2012,5436,SE,17TH,AVE,NULL,Resid
97209,06/14/2012,1133,NW,11TH,AVE,215,Resid
97209,06/14/2012,1926,W,BURNSIDE,ST,1605,Resid
97213,06/14/2012,2920,NE,70TH,AVE,NULL,Resid
97216,06/14/2012,1122,SE,85th,AVE,NULL,Resid
97230,06/14/2012,18949,NE,EVERETT,CT,NULL,Resid
97233,06/14/2012,922,SE,175TH,PL,NULL,Resid
97236,06/14/2012,15525,SE,POWELL,BLVD,NULL,Resid
97239,06/14/2012,5926,SW,RIVERIDGE,LN,NULL,Resid
97035,06/15/2012,298,NULL,CERVANTES,NULL,NULL,Resid
97035,06/15/2012,2615,SW,ORCHARD HILL,LN,NULL,Resid
97060,06/15/2012,1004,SE,28TH,PL,NULL,Resid
97080,06/15/2012,4540,SW,11TH,ST,NULL,Resid
97201,06/15/2012,1017,SW,MYRTLE,DR,NULL,Resid
97202,06/15/2012,790,SE,WEBBER,ST,311,Resid
97202,06/15/2012,3839,SE,WOODWARD,ST,NULL,Resid
97203,06/15/2012,7337,N,KELLOGG,ST,NULL,Resid
97203,06/15/2012,9532,N,WILLAMETTE,BLVD,NULL,Resid
97206,06/15/2012,7011,SE,44TH,AVE,NULL,Resid
97206,06/15/2012,5106,SE,BUSH,ST,NULL,Resid
97206,06/15/2012,4711,SE,CORA,ST,NULL,Resid
97209,06/15/2012,420,NW,11TH,AVE,708,Resid
97209,06/15/2012,922,NW,11TH,AVE,909,Resid
97212,06/15/2012,3624,NE,19TH,AVE,NULL,Resid
97213,06/15/2012,35,NE,55TH,AVE,NULL,Resid
97213,06/15/2012,3626,NE,70TH,AVE,NULL,Resid
97213,06/15/2012,328,NE,76TH,AVE,NULL,Resid
97214,06/15/2012,1818,SE,25TH,AVE,NULL,Resid
97215,06/15/2012,106,SE,62ND,AVE,NULL,Resid
97215,06/15/2012,6134,E,BURNSIDE,ST,NULL,Resid
97217,06/15/2012,5805,N,INTERSTATE,AVE,NULL,Resid
97219,06/15/2012,7414,SW,37TH,AVE,NULL,Resid
97219,06/15/2012,12025,SW,64TH,AVE,NULL,Resid
97219,06/15/2012,5111,SW,MARIGOLD,ST,NULL,Resid
97220,06/15/2012,11372,NE,DAVIS,ST,NULL,Resid
97230,06/15/2012,4014,NE,134TH,AVE,NULL,Resid
97233,06/15/2012,982,SE,193RD,AVE,NULL,Resid
97233,06/15/2012,14321,SE,ALDER,CT,NULL,Resid
97236,06/15/2012,16637,SE,Naegeli,DR,NULL,Resid
97239,06/15/2012,3444,SW,GALE,AVE,NULL,Resid
97239,06/15/2012,3232,SW,SEYMOUR,CT,NULL,Resid
97266,06/15/2012,12110,SE,BOISE,ST,NULL,Resid
97209,06/17/2012,1926,W,BURNSIDE,ST,610,Resid
97060,06/18/2012,838,SW,MORGAN,WAY,NULL,Resid
97206,06/18/2012,2709,SE,50TH,AVE,NULL,Resid
97217,06/18/2012,11676,N,Island Cove,LN,NULL,Resid
97219,06/18/2012,4621,SW,CALDEW,ST,B,Resid
97219,06/18/2012,5611,SW,NEVADA,CT,NULL,Resid
97230,06/18/2012,3515,NE,135TH,AVE,NULL,Resid
97236,06/18/2012,2710,SE,141ST,AVE,7,Resid
97239,06/18/2012,1918,SW,PENDLETON,ST,NULL,Resid
97266,06/18/2012,3315,SE,89TH,AVE,6,Resid
97266,06/18/2012,10027,SE,RAMONA,ST,NULL,Resid
97035,06/19/2012,313,NULL,CERVANTES,NULL,NULL,Resid
97080,06/19/2012,3215,SW,BATTAGLIA,PL,NULL,Resid
97202,06/19/2012,3124,SE,CRYSTAL SPRINGS,BLVD,NULL,Resid
97218,06/19/2012,6404,NE,ALBERTA,ST,NULL,Resid
97219,06/19/2012,8005,SW,46TH,AVE,NULL,Resid
97233,06/19/2012,15580,SE,MILLMAIN,DR,NULL,Resid
97236,06/19/2012,3212,SE,175TH,PL,NULL,Resid
97080,06/20/2012,441,SW,4TH,ST,NULL,Resid
97203,06/20/2012,8549,N,POLK,AVE,NULL,Resid
97209,06/20/2012,1631,NW,EVERETT,ST,304,Resid
97209,06/20/2012,1001,NW,LOVEJOY,ST,602,Resid
97211,06/20/2012,5618,NE,35TH,AVE,NULL,Resid
97218,06/20/2012,4609,NE,74TH,AVE,NULL,Resid
97236,06/20/2012,2850,SE,136TH,AVE,NULL,Resid
97236,06/20/2012,16000,SE,POWELL,BLVD,38,Resid
97239,06/20/2012,3576,SW,MOUNT ADAMS,DR,NULL,Resid
97201,06/21/2012,2901,SW,MONTGOMERY,DR,NULL,Resid
97206,06/21/2012,4903,SE,72ND,AVE,NULL,Resid
97212,06/21/2012,3343,NE,30TH,AVE,NULL,Resid
97214,06/21/2012,237,SE,33RD,AVE,NULL,Resid
97220,06/21/2012,8802,NE,HASSALO,ST,NULL,Resid
97233,06/21/2012,16940,E,BURNSIDE,ST,NULL,Resid
97233,06/21/2012,18601,SE,YAMHILL,CIR,NULL,Resid
97266,06/21/2012,9923,SE,REEDWAY,ST,NULL,Resid
97030,06/22/2012,855,NE,3RD,ST,NULL,Resid
97035,06/22/2012,49,NULL,OSWEGO SMT,NULL,NULL,Resid
97060,06/22/2012,1019,SE,27TH,ST,NULL,Resid
97060,06/22/2012,898,E,HIST COLUMBIA RIVER,HWY,NULL,Resid
97080,06/22/2012,115,SE,ELLIOTT,AVE,NULL,Resid
97201,06/22/2012,3025,SW,UPPER,DR,NULL,Resid
97202,06/22/2012,6615,SE,34TH,AVE,NULL,Resid
97202,06/22/2012,4110,SE,MALL,ST,NULL,Resid
97203,06/22/2012,8560,N,CENTRAL,ST,19-4,Resid
97205,06/22/2012,709,SW,16TH,AVE,307,Resid
97206,06/22/2012,4803,SE,64TH,AVE,NULL,Comm
97206,06/22/2012,7315,SE,SHERRETT,ST,NULL,Resid
97209,06/22/2012,1936,NW,OVERTON,ST,NULL,Resid
97212,06/22/2012,2615,NE,20TH,AVE,NULL,Resid
97212,06/22/2012,1302,NE,TILLAMOOK,ST,NULL,Resid
97216,06/22/2012,740,SE,111TH,AVE,NULL,Resid
97219,06/22/2012,8205,SW,11TH,AVE,NULL,Resid
97220,06/22/2012,4555,NE,85TH,AVE,NULL,Resid
97230,06/22/2012,300,NE,168TH,AVE,NULL,Resid
97230,06/22/2012,13930,NE,GLISAN,ST,NULL,Resid
97266,06/22/2012,5825,SE,89TH,AVE,NULL,Resid
97030,06/23/2012,1280,NE,14TH,LN,NULL,Resid
97201,06/25/2012,1205,SW,CARDINELL,DR,607,Resid
97201,06/25/2012,1205,SW,CARDINELL,DR,704,Resid
97201,06/25/2012,1520,SW,CLIFTON,ST,NULL,Resid
97202,06/25/2012,3658,SE,FLAVEL,ST,NULL,Resid
97209,06/25/2012,411,NW,FLANDERS,ST,501,Resid
97211,06/25/2012,2707,NE,MASON,ST,NULL,Resid
97219,06/25/2012,7926,SW,31ST,AVE,6,Resid
97080,06/26/2012,1492,SW,6TH,PL,NULL,Resid
97202,06/26/2012,3804,SE,COOPER,ST,NULL,Resid
97205,06/26/2012,2336,SW,OSAGE,ST,708,Resid
97211,06/26/2012,6335,NE,26TH,AVE,NULL,Resid
97214,06/26/2012,4007,SE,TAYLOR,ST,NULL,Resid
97219,06/26/2012,6010,SW,FLORIDA,ST,NULL,Resid
97230,06/26/2012,1842,NE,150TH,AVE,NULL,Resid
97230,06/26/2012,13365,NE,EUGENE,ST,NULL,Resid
97239,06/26/2012,6215,SW,CORBETT,AVE,NULL,Resid
97024,06/27/2012,2870,NE,BLOSSOM HILL,RD,NULL,Resid
97209,06/27/2012,2148,NW,16TH,AVE,A124,Resid
97209,06/27/2012,1410,NW,KEARNEY,ST,823,Resid
97209,06/27/2012,840,NW,NAITO,PKWY,H-2,Resid
97210,06/27/2012,2109,NW,IRVING,ST,302,Resid
97211,06/27/2012,151,NE,HOLLAND,ST,NULL,Resid
97213,06/27/2012,6105,NE,BROADWAY,ST,NULL,Resid
97216,06/27/2012,2250,SE,117TH,AVE,NULL,Resid
97217,06/27/2012,647,N,TOMAHAWK ISLAND,DR,NULL,Resid
97219,06/27/2012,7816,SW,RUBY,TER,NULL,Resid
97229,06/27/2012,3421,NW,JACKSON,LN,NULL,Resid
97229,06/27/2012,7226,NW,PENRIDGE,RD,NULL,Resid
97230,06/27/2012,333,NE,176TH,AVE,NULL,Resid
97230,06/27/2012,14232,NE,BRAZEE,ST,NULL,Resid
97236,06/27/2012,12627,SE,DIVISION,ST,B,Resid
97030,06/28/2012,620,NE,19TH,ST,NULL,Resid
97030,06/28/2012,805,NW,WALLULA,AVE,NULL,Resid
97035,06/28/2012,47,NULL,EAGLE CREST,DR,42,Resid
97202,06/28/2012,1923,SE,HARNEY,ST,NULL,Resid
97202,06/28/2012,3918,SE,KELLY,ST,NULL,Resid
97205,06/28/2012,1010,SW,ARDMORE,AVE,NULL,Resid
97206,06/28/2012,2919,SE,66TH,AVE,NULL,Resid
97206,06/28/2012,6130,SE,MITCHELL,ST,NULL,Resid
97211,06/28/2012,5418,NE,35TH,AVE,NULL,Resid
97211,06/28/2012,5405,NE,41ST,AVE,NULL,Resid
97213,06/28/2012,625,NE,64TH,AVE,NULL,Resid
97227,06/28/2012,3707,N,OVERLOOK,BLVD,NULL,Resid
97227,06/28/2012,3711,N,OVERLOOK,BLVD,NULL,Resid
97229,06/28/2012,2039,NW,VILLAGE,CIR,10,Resid
97230,06/28/2012,19609,NE,Marine,DR,D5,Resid
97233,06/28/2012,1776,SE,140TH,AVE,NULL,Resid
97233,06/28/2012,14953,SE,GRANT,CT,NULL,Resid
97236,06/28/2012,17725,SE,MARIE,ST,NULL,Resid
97266,06/28/2012,10425,SE,RAYMOND,ST,NULL,Resid
97024,06/29/2012,315,NULL,CEDAR,ST,NULL,Resid
97035,06/29/2012,33,NULL,OSWEGO SMT,NULL,NULL,Resid
97080,06/29/2012,5323,SE,13TH,CT,NULL,Resid
97201,06/29/2012,2055,SW,PARK,AVE,NULL,Resid
97202,06/29/2012,3805,SE,31ST,AVE,NULL,Resid
97202,06/29/2012,4014,SE,HOLGATE,BLVD,NULL,Resid
97203,06/29/2012,7602,N,FISKE,AVE,NULL,Resid
97203,06/29/2012,8019,N,LEAVITT,AVE,2-Oct,Resid
97205,06/29/2012,2916,SW,CANTERBURY,LN,NULL,Resid
97205,06/29/2012,2211,SW,PARK,PL,1003,Resid
97205,06/29/2012,236,SW,PARKSIDE,DR,NULL,Resid
97206,06/29/2012,5321,SE,MALDEN,ST,NULL,Resid
97211,06/29/2012,6218,NE,21ST,AVE,NULL,Resid
97212,06/29/2012,2427,NE,CESAR E CHAVEZ,BLVD,NULL,Resid
97213,06/29/2012,2404,NE,44TH,AVE,NULL,Resid
97213,06/29/2012,3415,NE,49TH,AVE,NULL,Resid
97214,06/29/2012,2803,SE,TAYLOR,ST,NULL,Resid
97215,06/29/2012,7633,SE,STEPHENS,ST,NULL,Resid
97217,06/29/2012,3924,N,ATTU,ST,NULL,Resid
97217,06/29/2012,1579,N,SKIDMORE,ST,NULL,Resid
97229,06/29/2012,2307,NW,STIMPSON,LN,NULL,Resid
97230,06/29/2012,2302,NE,150TH,AVE,NULL,Resid
97232,06/29/2012,1509,NE,10TH,AVE,207,Resid
97236,06/29/2012,2708,SE,138TH,AVE,41,Resid
97266,06/29/2012,10332,SE,CLINTON,ST,NULL,Resid
97266,06/29/2012,8535,SE,DUKE,ST,NULL,Resid
97213,06/30/2012,3325,NE,51ST,AVE,NULL,Resid
97217,06/30/2012,627,N,TOMAHAWK ISLAND,DR,NULL,Resid
97236,06/30/2012,13333,SE,MALL,ST,NULL,Resid
97202,07/01/2012,1584,SE,MARION,ST,NULL,Resid
97220,07/01/2012,9423,NE,SACRAMENTO,ST,NULL,Resid
97216,07/02/2012,1104,SE,120TH,AVE,NULL,Resid
97217,07/02/2012,6628,N,KNOWLES,AVE,NULL,Resid
97266,07/02/2012,2723,SE,115TH,AVE,NULL,Resid
97203,07/03/2012,7107,N,FISKE,AVE,NULL,Resid
97205,07/03/2012,2336,SW,OSAGE,ST,607,Resid
97218,07/03/2012,4903,NE,AINSWORTH,ST,NULL,Resid
97230,07/03/2012,4135,NE,138TH,AVE,NULL,Resid
97233,07/03/2012,121,SE,126TH,AVE,NULL,Resid
97030,07/05/2012,2547,NW,2ND,TER,NULL,Resid
97060,07/05/2012,2402,SW,SPENCE,CT,NULL,Resid
97202,07/05/2012,NULL,NULL,23rd,NULL,NULL,Comm
97203,07/05/2012,8117,N,FOX,ST,NULL,Resid
97206,07/05/2012,8502,SE,63RD,AVE,NULL,Resid
97209,07/05/2012,940,NW,NAITO,PKWY,L-5,Resid
97230,07/05/2012,18227,NE,FLANDERS,ST,NULL,Resid
97266,07/05/2012,11302,SE,HENDERSON,ST,NULL,Resid
97035,07/06/2012,34,NULL,CERVANTES,CIR,NULL,Resid
97080,07/06/2012,1949,SE,PALMQUIST,RD,NULL,Resid
97201,07/06/2012,2727,SW,ENGLISH,LN,NULL,Resid
